calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
2 10.450000 330.504644 141.443070 1.678571 2.177820 1.032138 0.001583 7.305214 0.010715 0.001435 0.000000 0.000000 80.000000 -5.000000 
3 10.450000 330.611791 141.180945 1.670284 2.056645 0.840055 0.006491 5.993146 0.009289 0.001152 0.000000 0.000000 0.000000 0.000000 
1 10.500000 330.406802 143.234592 1.687036 2.042648 0.753465 0.004129 6.558806 0.009013 0.001337 2.063852 0.016752 0.000000 0.000000 
2 10.500000 330.406802 143.234592 1.687036 2.042648 0.753465 0.004129 6.558806 0.009013 0.001337 0.000000 0.000000 80.000000 -10.000000 
3 10.500000 330.291629 142.599992 1.688647 1.958756 0.628093 0.007953 5.481416 0.007725 0.001107 0.000000 0.000000 0.000000 0.000000 
1 10.550000 329.982784 145.208492 1.695348 1.933737 0.535080 0.005067 6.045387 0.007363 0.001291 2.626721 0.006701 0.000000 0.000000 
2 10.550000 329.982784 145.208492 1.695348 1.933737 0.535080 0.005067 6.045387 0.007363 0.001291 0.000000 0.000000 80.000000 -10.000000 
3 10.550000 329.904676 144.313289 1.694188 1.868526 0.453405 0.008377 5.117268 0.006201 0.001089 0.000000 0.000000 0.000000 0.000000 
1 10.600000 329.581384 146.920039 1.700888 1.842003 0.361043 0.005540 5.681257 0.005830 0.001274 2.626721 0.006701 0.000000 0.000000 
2 10.600000 329.581384 146.920039 1.700888 1.842003 0.361043 0.005540 5.681257 0.005830 0.001274 0.000000 0.000000 80.000000 -5.000000 
3 10.600000 329.720541 145.908941 1.687389 1.788382 0.309868 0.008538 4.853295 0.004796 0.001087 0.000000 0.000000 0.000000 0.000000 
1 10.650000 329.393152 148.704177 1.690740 1.757426 0.225972 0.005502 5.419728 0.004430 0.001271 2.814343 0.003350 0.000000 0.000000 
1 10.700000 329.056400 151.498301 1.694090 1.745344 0.142401 0.001953 5.985887 0.003991 0.001455 2.814343 0.003350 0.000000 0.000000 
1 10.750000 328.687213 154.477479 1.694090 1.755363 0.060872 -0.002382 6.552212 0.003453 0.001639 3.001966 0.000000 0.000000 0.000000 
1 10.800000 328.364175 157.084260 1.694090 1.787662 -0.016501 -0.006655 7.119225 0.002924 0.001824 2.626721 0.000000 0.000000 0.000000 
1 10.850000 328.018063 159.877240 1.697440 1.848254 -0.092885 -0.011746 7.685972 0.002276 0.002008 2.814343 0.003350 0.000000 0.000000 
1 10.900000 327.662595 162.669044 1.694090 1.938271 -0.163755 -0.017354 8.253710 0.001581 0.002192 2.814343 -0.003350 0.000000 0.000000 
1 10.950000 327.339557 165.275825 1.694090 2.052383 -0.230944 -0.023068 8.821991 0.000873 0.002376 2.626721 -0.000000 0.000000 0.000000 
1 11.000000 327.085742 167.324010 1.710842 2.167853 -0.304549 -0.027925 9.388240 0.000188 0.002561 2.063852 0.016752 0.000000 0.000000 
1 11.050000 326.850032 168.996084 1.727594 2.282217 -0.385494 -0.032195 9.952041 -0.000487 0.002745 1.688606 0.016752 0.000000 0.000000 
1 11.100000 326.674241 170.108011 1.747696 2.374838 -0.478070 -0.035237 10.512261 -0.001031 0.002929 1.125737 0.020102 0.000000 0.000000 
1 11.150000 326.443118 171.400875 1.771149 2.493282 -0.579240 -0.039007 11.067927 -0.001797 0.003113 1.313360 0.023453 0.000000 0.000000 
1 11.200000 326.181739 172.687963 1.794602 2.626755 -0.689450 -0.042994 11.618589 -0.002704 0.003298 1.313360 0.023453 0.000000 0.000000 
1 11.250000 325.890249 173.968568 1.818055 2.776213 -0.807954 -0.047193 12.163869 -0.003764 0.003482 1.313360 0.023453 0.000000 0.000000 
1 11.300000 325.568808 175.241985 1.841508 2.942558 -0.933957 -0.051599 12.703435 -0.004987 0.003666 1.313360 0.023453 0.000000 0.000000 
1 11.350000 325.167419 176.688304 1.868311 3.147856 -1.063723 -0.056860 13.236692 -0.006600 0.003850 1.500983 0.026803 0.000000 0.000000 
1 11.400000 324.782414 177.943965 1.891764 3.353076 -1.202931 -0.061659 13.763124 -0.008195 0.004035 1.313360 0.023453 0.000000 0.000000 
1 11.450000 324.368068 179.190253 1.915217 3.577567 -1.346886 -0.066647 14.283123 -0.009985 0.004219 1.313360 0.023453 0.000000 0.000000 
2 11.450000 324.368068 179.190253 1.915217 3.577567 -1.346886 -0.066647 14.283123 -0.009985 0.004219 0.000000 0.000000 80.000000 -35.000000 
3 11.450000 324.082318 181.787066 1.916374 2.414783 -0.890429 -0.013656 10.031260 -0.011338 0.001711 0.000000 0.000000 0.000000 0.000000 
1 11.500000 323.573874 183.199311 1.943177 2.532800 -1.061634 -0.016048 10.545477 -0.012272 0.001895 1.500983 0.026803 0.000000 0.000000 
2 11.500000 323.573874 183.199311 1.943177 2.532800 -1.061634 -0.016048 10.545477 -0.012272 0.001895 0.000000 0.000000 80.000000 -35.000000 
3 11.500000 323.674454 184.305487 1.932576 2.213213 -0.808070 -0.002253 8.042171 -0.011065 0.001236 0.000000 0.000000 0.000000 0.000000 
1 11.550000 323.209604 185.533831 1.956029 2.302119 -0.993962 -0.003757 8.549616 -0.011675 0.001420 1.313360 0.023453 0.000000 0.000000 
2 11.550000 323.209604 185.533831 1.956029 2.302119 -0.993962 -0.003757 8.549616 -0.011675 0.001420 0.000000 0.000000 80.000000 -35.000000 
3 11.550000 323.401547 185.995746 1.943675 2.133448 -0.799430 0.003380 6.831755 -0.010658 0.001061 0.000000 0.000000 0.000000 0.000000 
1 11.600000 322.923092 187.218855 1.967128 2.212923 -0.993345 0.002095 7.334539 -0.011196 0.001245 1.313360 0.023453 0.000000 0.000000 
2 11.600000 322.923092 187.218855 1.967128 2.212923 -0.993345 0.002095 7.334539 -0.011196 0.001245 0.000000 0.000000 80.000000 -35.000000 
3 11.600000 323.166960 187.319236 1.953488 2.099012 -0.824064 0.006854 6.036738 -0.010465 0.000988 0.000000 0.000000 0.000000 0.000000 
1 11.650000 322.606465 188.711643 1.980291 2.173604 -1.023971 0.005494 6.535816 -0.011055 0.001172 1.500983 0.026803 0.000000 0.000000 
2 11.650000 322.606465 188.711643 1.980291 2.173604 -1.023971 0.005494 6.535816 -0.011055 0.001172 0.000000 0.000000 80.000000 -35.000000 
3 11.650000 322.908434 188.553311 1.964610 2.084039 -0.866566 0.009151 5.488336 -0.010544 0.000960 0.000000 0.000000 0.000000 0.000000 
1 11.700000 322.404481 189.766136 1.988063 2.158348 -1.072238 0.007998 5.982746 -0.011055 0.001145 1.313360 0.023453 0.000000 0.000000 
1 11.750000 321.872224 190.966810 2.011516 2.246112 -1.285762 0.006638 6.468155 -0.011696 0.001329 1.313360 0.023453 0.000000 0.000000 
1 11.800000 321.231920 192.324367 2.038319 2.348067 -1.505838 0.004858 6.945040 -0.012595 0.001513 1.500983 0.026803 0.000000 0.000000 
1 11.850000 320.555462 193.664276 2.065122 2.467933 -1.732551 0.002858 7.411498 -0.013672 0.001697 1.500983 0.026803 0.000000 0.000000 
1 11.900000 319.843338 194.985575 2.091926 2.606586 -1.964722 0.000649 7.867473 -0.014941 0.001882 1.500983 0.026803 0.000000 0.000000 
1 11.950000 319.189469 196.124596 2.115378 2.762580 -2.202981 -0.001465 8.311411 -0.016221 0.002066 1.313360 0.023453 0.000000 0.000000 
1 12.000000 318.411869 197.408453 2.142182 2.938560 -2.442038 -0.004073 8.747931 -0.017898 0.002250 1.500983 0.026803 0.000000 0.000000 
1 12.050000 317.701606 198.513189 2.165635 3.131528 -2.685947 -0.006521 9.171862 -0.019554 0.002434 1.313360 0.023453 0.000000 0.000000 
1 12.100000 316.860493 199.756362 2.192438 3.347034 -2.927340 -0.009491 9.589752 -0.021682 0.002619 1.500983 0.026803 0.000000 0.000000 
1 12.150000 316.095631 200.824024 2.215891 3.578735 -3.172528 -0.012239 9.994545 -0.023750 0.002803 1.313360 0.023453 0.000000 0.000000 
2 12.150000 316.095631 200.824024 2.215891 3.578735 -3.172528 -0.012239 9.994545 -0.023750 0.002803 0.000000 0.000000 80.000000 -15.000000 
3 12.150000 315.552446 201.395554 2.231867 2.984160 -2.301911 -0.001279 7.408406 -0.004860 0.001670 0.000000 0.000000 0.000000 0.000000 
1 12.200000 314.630900 202.580333 2.258670 3.222285 -2.576638 -0.003216 7.764087 -0.006452 0.001854 1.500983 0.026803 0.000000 0.000000 
2 12.200000 314.630900 202.580333 2.258670 3.222285 -2.576638 -0.003216 7.764087 -0.006452 0.001854 0.000000 0.000000 80.000000 -20.000000 
3 12.200000 314.422063 202.445643 2.274110 2.802756 -1.923281 0.002678 6.161379 0.000280 0.001339 0.000000 0.000000 0.000000 0.000000 
1 12.250000 313.451304 203.590448 2.300913 3.055469 -2.211919 0.001181 6.482943 -0.001060 0.001523 1.500983 0.026803 0.000000 0.000000 
2 12.250000 313.451304 203.590448 2.300913 3.055469 -2.211919 0.001181 6.482943 -0.001060 0.001523 0.000000 0.000000 80.000000 -20.000000 
3 12.250000 313.538983 203.348262 2.302906 2.718690 -1.691008 0.005334 5.336946 0.002331 0.001189 0.000000 0.000000 0.000000 0.000000 
1 12.300000 312.661080 204.325095 2.326359 2.981254 -1.985409 0.004198 5.639847 0.001260 0.001373 1.313360 0.023453 0.000000 0.000000 
2 12.300000 312.661080 204.325095 2.326359 2.981254 -1.985409 0.004198 5.639847 0.001260 0.001373 0.000000 0.000000 80.000000 -20.000000 
3 12.300000 312.901711 204.008070 2.322186 2.689700 -1.544562 0.007458 4.752711 0.003311 0.001116 0.000000 0.000000 0.000000 0.000000 
1 12.350000 311.877058 205.104900 2.348989 2.959773 -1.843580 0.006266 5.040041 0.002136 0.001300 1.500983 0.026803 0.000000 0.000000 
2 12.350000 311.877058 205.104900 2.348989 2.959773 -1.843580 0.006266 5.040041 0.002136 0.001300 0.000000 0.000000 80.000000 -25.000000 
3 12.350000 312.216695 204.448289 2.351082 2.692601 -1.454304 0.009039 4.315455 0.003562 0.001081 0.000000 0.000000 0.000000 0.000000 
1 12.400000 311.160780 205.515057 2.377885 2.976435 -1.755219 0.007917 4.585379 0.002390 0.001265 1.500983 0.026803 0.000000 0.000000 
2 12.400000 311.160780 205.515057 2.377885 2.976435 -1.755219 0.007917 4.585379 0.002390 0.001265 0.000000 0.000000 80.000000 -25.000000 
3 12.400000 311.628410 204.851810 2.373715 2.722116 -1.400224 0.010404 3.971651 0.003457 0.001067 0.000000 0.000000 0.000000 0.000000 
1 12.450000 310.683597 205.764083 2.397168 3.016999 -1.700370 0.009455 4.231225 0.002427 0.001251 1.313360 0.023453 0.000000 0.000000 
2 12.450000 310.683597 205.764083 2.397168 3.016999 -1.700370 0.009455 4.231225 0.002427 0.001251 0.000000 0.000000 80.000000 -30.000000 
3 12.450000 311.226632 204.873490 2.399232 2.769044 -1.368486 0.011723 3.696694 0.003269 0.001064 0.000000 0.000000 0.000000 0.000000 
1 12.500000 310.120596 205.888198 2.426035 3.076118 -1.669891 0.010676 3.939336 0.002064 0.001248 1.500983 0.026803 0.000000 0.000000 
2 12.500000 310.120596 205.888198 2.426035 3.076118 -1.669891 0.010676 3.939336 0.002064 0.001248 0.000000 0.000000 80.000000 -30.000000 
3 12.500000 310.771286 205.022040 2.422105 2.829079 -1.354836 0.012819 3.464627 0.002776 0.001066 0.000000 0.000000 0.000000 0.000000 
1 12.550000 309.642331 206.011187 2.448908 3.147654 -1.655077 0.011797 3.695279 0.001544 0.001251 1.500983 0.026803 0.000000 0.000000 
2 12.550000 309.642331 206.011187 2.448908 3.147654 -1.655077 0.011797 3.695279 0.001544 0.001251 0.000000 0.000000 80.000000 35.000000 
3 12.550000 309.752061 205.499815 2.474317 2.756772 -1.321630 0.006066 3.355618 0.009578 0.000988 0.000000 0.000000 0.000000 0.000000 
1 12.600000 308.720403 206.312586 2.497769 3.117443 -1.612137 0.005287 3.544776 0.008541 0.001172 1.313360 0.023453 0.000000 0.000000 
2 12.600000 308.720403 206.312586 2.497769 3.117443 -1.612137 0.005287 3.544776 0.008541 0.001172 0.000000 0.000000 80.000000 35.000000 
3 12.600000 308.700142 206.092898 2.512642 2.772336 -1.343548 0.001856 3.293210 0.013934 0.000963 0.000000 0.000000 0.000000 0.000000 
1 12.650000 307.486380 206.975921 2.539445 3.162313 -1.626397 0.001037 3.445587 0.012743 0.001148 1.500983 0.026803 0.000000 0.000000 
2 12.650000 307.486380 206.975921 2.539445 3.162313 -1.626397 0.001037 3.445587 0.012743 0.001148 0.000000 0.000000 80.000000 35.000000 
3 12.650000 307.471258 206.876072 2.547145 2.827683 -1.383824 -0.001151 3.235580 0.016733 0.000964 0.000000 0.000000 0.000000 0.000000 
1 12.700000 306.383195 207.611621 2.570597 3.238832 -1.656423 -0.001835 3.368559 0.015668 0.001148 1.313360 0.023453 0.000000 0.000000 
2 12.700000 306.383195 207.611621 2.570597 3.238832 -1.656423 -0.001835 3.368559 0.015668 0.001148 0.000000 0.000000 80.000000 35.000000 
3 12.700000 306.417260 207.553867 2.573428 2.899843 -1.424202 -0.003278 3.182267 0.018779 0.000977 0.000000 0.000000 0.000000 0.000000 
1 12.750000 305.152097 208.361525 2.600231 3.329879 -1.688711 -0.004033 3.289001 0.017523 0.001161 1.500983 0.026803 0.000000 0.000000 
2 12.750000 305.152097 208.361525 2.600231 3.329879 -1.688711 -0.004033 3.289001 0.017523 0.001161 0.000000 0.000000 80.000000 35.000000 
3 12.750000 305.270973 208.305439 2.598721 2.980242 -1.460287 -0.004965 3.116915 0.020067 0.000994 0.000000 0.000000 0.000000 0.000000 
1 12.800000 304.146437 208.983917 2.622173 3.422585 -1.715952 -0.005614 3.214816 0.018933 0.001179 1.313360 0.023453 0.000000 0.000000 
2 12.800000 304.146437 208.983917 2.622173 3.422585 -1.715952 -0.005614 3.214816 0.018933 0.001179 0.000000 0.000000 80.000000 35.000000 
3 12.800000 304.348460 208.910794 2.617520 3.059553 -1.488325 -0.006197 3.053162 0.021058 0.001014 0.000000 0.000000 0.000000 0.000000 
1 12.850000 303.048926 209.661901 2.644324 3.515275 -1.736521 -0.006923 3.130853 0.019720 0.001199 1.500983 0.026803 0.000000 0.000000 
2 12.850000 303.048926 209.661901 2.644324 3.515275 -1.736521 -0.006923 3.130853 0.019720 0.001199 0.000000 0.000000 80.000000 35.000000 
3 12.850000 303.350416 209.560823 2.636527 3.137928 -1.508832 -0.007235 2.976897 0.021558 0.001034 0.000000 0.000000 0.000000 0.000000 
1 12.900000 302.201038 210.196311 2.659980 3.600950 -1.749996 -0.007864 3.052090 0.020354 0.001218 1.313360 0.023453 0.000000 0.000000 
2 12.900000 302.201038 210.196311 2.659980 3.600950 -1.749996 -0.007864 3.052090 0.020354 0.001218 0.000000 0.000000 80.000000 30.000000 
3 12.900000 302.474292 210.039099 2.659845 3.209513 -1.521893 -0.007983 2.904977 0.021955 0.001053 0.000000 0.000000 0.000000 0.000000 
1 12.950000 301.144141 210.734548 2.686648 3.686748 -1.752747 -0.008677 2.959251 0.020536 0.001237 1.500983 0.026803 0.000000 0.000000 
2 12.950000 301.144141 210.734548 2.686648 3.686748 -1.752747 -0.008677 2.959251 0.020536 0.001237 0.000000 0.000000 80.000000 30.000000 
3 12.950000 301.511206 210.565226 2.682413 3.280965 -1.524837 -0.008623 2.818339 0.021972 0.001070 0.000000 0.000000 0.000000 0.000000 
1 13.000000 300.165700 211.230482 2.709216 3.768592 -1.745826 -0.009297 2.861894 0.020513 0.001255 1.500983 0.026803 0.000000 0.000000 
2 13.000000 300.165700 211.230482 2.709216 3.768592 -1.745826 -0.009297 2.861894 0.020513 0.001255 0.000000 0.000000 80.000000 30.000000 
3 13.000000 300.625572 211.044687 2.701528 3.348877 -1.518924 -0.009104 2.727366 0.021821 0.001087 0.000000 0.000000 0.000000 0.000000 
1 13.050000 299.437344 211.604176 2.724980 3.842055 -1.732714 -0.009682 2.771137 0.020516 0.001271 1.313360 0.023453 0.000000 0.000000 
2 13.050000 299.437344 211.604176 2.724980 3.842055 -1.732714 -0.009682 2.771137 0.020516 0.001271 0.000000 0.000000 80.000000 25.000000 
3 13.050000 299.864315 211.378959 2.725037 3.409469 -1.507288 -0.009389 2.643112 0.021702 0.001101 0.000000 0.000000 0.000000 0.000000 
1 13.100000 298.491684 211.986277 2.751840 3.914930 -1.708838 -0.010017 2.668388 0.020174 0.001285 1.500983 0.026803 0.000000 0.000000 
2 13.100000 298.491684 211.986277 2.751840 3.914930 -1.708838 -0.010017 2.668388 0.020174 0.001285 0.000000 0.000000 80.000000 25.000000 
3 13.100000 299.008234 211.756915 2.747581 3.469611 -1.486033 -0.009624 2.546910 0.021285 0.001114 0.000000 0.000000 0.000000 0.000000 
1 13.150000 297.795508 212.261108 2.771034 3.981054 -1.678770 -0.010154 2.572239 0.019922 0.001298 1.313360 0.023453 0.000000 0.000000 
2 13.150000 297.795508 212.261108 2.771034 3.981054 -1.678770 -0.010154 2.572239 0.019922 0.001298 0.000000 0.000000 80.000000 25.000000 
3 13.150000 298.380895 212.029059 2.763682 3.523933 -1.459233 -0.009688 2.457695 0.020952 0.001125 0.000000 0.000000 0.000000 0.000000 
1 13.200000 297.160209 212.513661 2.787135 4.041206 -1.644299 -0.010201 2.477394 0.019567 0.001309 1.313360 0.023453 0.000000 0.000000 
1 13.250000 295.752534 213.034625 2.813939 4.569335 -1.814416 -0.010834 2.484269 0.017706 0.001493 1.500983 0.026803 0.000000 0.000000 
2 13.250000 295.752534 213.034625 2.813939 4.569335 -1.814416 -0.010834 2.484269 0.017706 0.001493 0.000000 0.000000 80.000000 -35.000000 
3 13.250000 294.274963 213.917455 2.831029 3.899100 -1.419558 -0.001991 2.243919 0.014001 0.001084 0.000000 0.000000 0.000000 0.000000 
1 13.300000 292.667137 214.433485 2.854482 4.432729 -1.579118 -0.002509 2.247750 0.012245 0.001268 1.688606 0.023453 0.000000 0.000000 
2 13.300000 292.667137 214.433485 2.854482 4.432729 -1.579118 -0.002509 2.247750 0.012245 0.001268 0.000000 0.000000 80.000000 -35.000000 
3 13.300000 291.827493 214.936453 2.856546 3.863157 -1.262219 0.002774 2.062335 0.010760 0.000987 0.000000 0.000000 0.000000 0.000000 
1 13.350000 290.387076 215.358533 2.883349 4.401303 -1.412491 0.002396 2.070866 0.009329 0.001171 1.500983 0.026803 0.000000 0.000000 
2 13.350000 290.387076 215.358533 2.883349 4.401303 -1.412491 0.002396 2.070866 0.009329 0.001171 0.000000 0.000000 80.000000 -35.000000 
3 13.350000 289.926085 215.666368 2.877049 3.877898 -1.138398 0.006075 1.917544 0.008808 0.000943 0.000000 0.000000 0.000000 0.000000 
1 13.400000 288.658414 216.009770 2.900502 4.419054 -1.282500 0.005779 1.929551 0.007605 0.001127 1.313360 0.023453 0.000000 0.000000 
2 13.400000 288.658414 216.009770 2.900502 4.419054 -1.282500 0.005779 1.929551 0.007605 0.001127 0.000000 0.000000 80.000000 -35.000000 
3 13.400000 288.439182 216.206194 2.889658 3.919579 -1.036590 0.008591 1.798531 0.007579 0.000926 0.000000 0.000000 0.000000 0.000000 
1 13.450000 286.985582 216.580356 2.916462 4.462944 -1.176976 0.008280 1.807131 0.006224 0.001110 1.500983 0.026803 0.000000 0.000000 
2 13.450000 286.985582 216.580356 2.916462 4.462944 -1.176976 0.008280 1.807131 0.006224 0.001110 0.000000 0.000000 80.000000 -35.000000 
3 13.450000 286.984941 216.695805 2.901621 3.975822 -0.952507 0.010583 1.693107 0.006527 0.000924 0.000000 0.000000 0.000000 0.000000 
1 13.500000 285.709215 217.007957 2.925074 4.521069 -1.088823 0.010323 1.704549 0.005342 0.001108 1.313360 0.023453 0.000000 0.000000 
2 13.500000 285.709215 217.007957 2.925074 4.521069 -1.088823 0.010323 1.704549 0.005342 0.001108 0.000000 0.000000 80.000000 -35.000000 
3 13.500000 285.863305 217.071009 2.907990 4.040032 -0.880661 0.012289 1.603844 0.005839 0.000929 0.000000 0.000000 0.000000 0.000000 
1 13.550000 284.585617 217.375030 2.931443 4.586036 -1.015603 0.012035 1.615521 0.004646 0.001113 1.313360 0.023453 0.000000 0.000000 
1 13.600000 283.117656 217.688145 2.958246 5.138138 -1.137767 0.011730 1.623439 0.003003 0.001297 1.500983 0.026803 0.000000 0.000000 
1 13.650000 281.826309 217.927598 2.981699 5.696455 -1.244075 0.011459 1.632479 0.001321 0.001482 1.313360 0.023453 0.000000 0.000000 
1 13.700000 280.529701 218.136702 3.005152 6.259531 -1.336738 0.011194 1.642240 -0.000607 0.001666 1.313360 0.023453 0.000000 0.000000 
1 13.750000 279.228547 218.315342 3.028605 6.826719 -1.415666 0.010947 1.654007 -0.002781 0.001850 1.313360 0.023453 0.000000 0.000000 
1 13.800000 277.364281 218.526882 3.042007 7.394800 -1.492103 0.010602 1.676550 -0.006235 0.002034 1.876229 0.013402 0.000000 0.000000 
1 13.850000 274.750575 218.788035 3.048707 7.962597 -1.570379 0.010107 1.728052 -0.011556 0.002219 2.626721 0.006701 0.000000 0.000000 
1 13.900000 272.135178 219.031668 3.055408 8.531671 -1.642455 0.009605 1.808011 -0.017362 0.002403 2.626721 0.006701 0.000000 0.000000 
1 13.950000 269.331280 219.273920 3.058759 9.101185 -1.711425 0.009045 1.928259 -0.024102 0.002587 2.814343 0.003350 0.000000 0.000000 
1 14.000000 266.526586 219.506777 3.062109 9.671442 -1.775528 0.008467 2.087496 -0.031360 0.002771 2.814343 0.003350 0.000000 0.000000 
1 14.050000 263.721128 219.730236 3.065459 10.242413 -1.834732 0.007874 2.288666 -0.039137 0.002956 2.814343 0.003350 0.000000 0.000000 
1 14.100000 261.102017 219.930024 3.065459 10.813855 -1.889811 0.007284 2.517291 -0.046878 0.003140 2.626721 -0.000000 0.000000 0.000000 
1 14.150000 258.108746 220.158352 3.065459 11.385162 -1.942584 0.006567 2.829405 -0.056277 0.003324 3.001966 0.000000 0.000000 0.000000 
1 14.200000 255.489635 220.358140 3.065459 11.957141 -1.990621 0.005903 3.150341 -0.064983 0.003508 2.626721 0.000000 0.000000 0.000000 
1 14.250000 252.683444 220.572198 3.068810 12.529629 -2.033780 0.005184 3.545839 -0.074831 0.003693 2.814343 0.003350 0.000000 0.000000 
1 14.300000 249.689425 220.790497 3.068810 13.102298 -2.072460 0.004378 4.030087 -0.085887 0.003877 3.001966 -0.000000 0.000000 0.000000 
2 14.300000 249.689425 220.790497 3.068810 13.102298 -2.072460 0.004378 4.030087 -0.085887 0.003877 0.000000 0.000000 80.000000 5.000000 
3 14.300000 248.448516 220.733816 3.077923 9.369440 -1.235088 -0.006364 2.361341 -0.027413 0.001724 0.000000 0.000000 0.000000 0.000000 
1 14.350000 246.388846 220.865131 3.087974 9.947022 -1.249470 -0.006554 2.483311 -0.030965 0.001908 2.063852 0.010051 0.000000 0.000000 
2 14.350000 246.388846 220.865131 3.087974 9.947022 -1.249470 -0.006554 2.483311 -0.030965 0.001908 0.000000 0.000000 80.000000 5.000000 
3 14.350000 246.106688 220.884384 3.088758 7.658054 -0.908360 -0.007220 1.982345 -0.013765 0.001258 0.000000 0.000000 0.000000 0.000000 
1 14.400000 244.420438 220.973559 3.105510 8.235999 -0.916039 -0.007297 2.033138 -0.015888 0.001442 1.688606 0.016752 0.000000 0.000000 
2 14.400000 244.420438 220.973559 3.105510 8.235999 -0.916039 -0.007297 2.033138 -0.015888 0.001442 0.000000 0.000000 80.000000 0.000000 
3 14.400000 244.544964 220.692320 3.116139 6.605262 -0.714475 -0.006810 1.782625 -0.006897 0.001079 0.000000 0.000000 0.000000 0.000000 
1 14.450000 243.044467 220.730521 3.136242 7.183168 -0.707277 -0.006818 1.805777 -0.008517 0.001263 1.500983 0.020102 0.000000 0.000000 
2 14.450000 243.044467 220.730521 3.136242 7.183168 -0.707277 -0.006818 1.805777 -0.008517 0.001263 0.000000 0.000000 80.000000 0.000000 
3 14.450000 243.394180 220.632081 3.138738 5.910754 -0.573567 -0.006090 1.655507 -0.002638 0.001002 0.000000 0.000000 0.000000 0.000000 
1 14.500000 241.893203 220.636365 3.158841 6.488080 -0.554571 -0.006064 1.665853 -0.004142 0.001187 1.500983 0.020102 0.000000 0.000000 
2 14.500000 241.893203 220.636365 3.158841 6.488080 -0.554571 -0.006064 1.665853 -0.004142 0.001187 0.000000 0.000000 80.000000 0.000000 
3 14.500000 242.396111 220.628141 3.156739 5.431950 -0.460847 -0.005342 1.565928 0.000218 0.000973 0.000000 0.000000 0.000000 0.000000 
1 14.550000 240.707699 220.602565 3.173491 6.008602 -0.433488 -0.005290 1.568551 -0.001424 0.001157 1.688606 0.016752 0.000000 0.000000 
2 14.550000 240.707699 220.602565 3.173491 6.008602 -0.433488 -0.005290 1.568551 -0.001424 0.001157 0.000000 0.000000 80.000000 -5.000000 
3 14.550000 241.382574 220.431906 3.179455 5.091748 -0.366383 -0.004631 1.496520 0.002098 0.000966 0.000000 0.000000 0.000000 0.000000 
1 14.600000 238.945225 220.339577 3.182806 5.667658 -0.331337 -0.004534 1.493017 -0.000258 0.001151 2.439098 0.003350 0.000000 0.000000 
2 14.600000 238.945225 220.339577 3.182806 5.667658 -0.331337 -0.004534 1.493017 -0.000258 0.001151 0.000000 0.000000 80.000000 -5.000000 
3 14.600000 239.844625 220.212184 3.186369 4.844413 -0.283461 -0.003916 1.434663 0.002842 0.000973 0.000000 0.000000 0.000000 0.000000 
1 14.650000 237.220537 220.094610 3.193069 5.419655 -0.243457 -0.003785 1.427977 0.000289 0.001158 2.626721 0.006701 0.000000 0.000000 
2 14.650000 237.220537 220.094610 3.193069 5.419655 -0.243457 -0.003785 1.427977 0.000289 0.001158 0.000000 0.000000 80.000000 -5.000000 
3 14.650000 238.328970 220.011087 3.194312 4.661778 -0.210340 -0.003216 1.377861 0.003143 0.000987 0.000000 0.000000 0.000000 0.000000 
1 14.700000 235.705899 219.872671 3.201013 5.236573 -0.167568 -0.003062 1.370204 0.000555 0.001171 2.626721 0.006701 0.000000 0.000000 
1 14.750000 232.896522 219.705539 3.204364 5.811068 -0.123276 -0.002855 1.378601 -0.002735 0.001355 2.814343 0.003350 0.000000 0.000000 
1 14.800000 230.274975 219.540765 3.204364 6.385702 -0.080652 -0.002632 1.404528 -0.006288 0.001540 2.626721 -0.000000 0.000000 0.000000 
1 14.850000 228.215188 219.411300 3.187612 6.961806 -0.049571 -0.002486 1.438222 -0.009462 0.001724 2.063852 -0.016752 0.000000 0.000000 
1 14.900000 227.278066 219.368144 3.170860 7.538989 -0.030643 -0.002438 1.457978 -0.011079 0.001908 0.938114 -0.016752 0.000000 0.000000 
1 14.950000 225.777726 219.324221 3.150757 8.116686 -0.021880 -0.002412 1.495582 -0.013943 0.002092 1.500983 -0.020102 0.000000 0.000000 
1 15.000000 224.652036 219.313904 3.130655 8.694489 -0.025284 -0.002438 1.529693 -0.016298 0.002277 1.125737 -0.020102 0.000000 0.000000 
1 15.050000 223.526366 219.326217 3.110552 9.271918 -0.039806 -0.002517 1.569809 -0.018860 0.002461 1.125737 -0.020102 0.000000 0.000000 
1 15.100000 222.213638 219.366978 3.087099 9.848389 -0.066349 -0.002693 1.625221 -0.022087 0.002645 1.313360 -0.023453 0.000000 0.000000 
1 15.150000 220.902228 219.438512 3.063647 10.423277 -0.105065 -0.002964 1.691100 -0.025551 0.002829 1.313360 -0.023453 0.000000 0.000000 
1 15.200000 219.592855 219.540780 3.040194 10.996007 -0.155493 -0.003340 1.768620 -0.029248 0.003014 1.313360 -0.023453 0.000000 0.000000 
1 15.250000 218.099582 219.692717 3.013390 11.565767 -0.217315 -0.003918 1.871823 -0.033734 0.003198 1.500983 -0.026803 0.000000 0.000000 
1 15.300000 216.610916 219.884620 2.986587 12.131796 -0.290724 -0.004660 1.992682 -0.038476 0.003382 1.500983 -0.026803 0.000000 0.000000 
